25649,32512,29719,36965,22473,25570,33344,31050,30755,28574,25576,30045,31773,27067,31157,30398,32224,27991,31452,35976,31042,28829,32122,27026,37866,45705,37359,23903,14971,19531,31537,41165,35788,44634,29748,29094,25759,44855,25695,37838,25514,28433,29449,53832,36345,32949,40399,22744,20503,31023,20223,27073,32403,25474,22027,34431,34362,30918,29554,29501,31986,27594,38992,38315,24093,29666,27705,33705,25894,34942,35290,34382,25869,34814,33352,47022,38908,23724,14544,28835,46944,42605,23984,28041,41356,45496,24550,26553,31316,44347,24033,39616,54502,34047,42977,21486,17625,33803,31110,31941
25793,32536,29701,37180,22592,25700,33413,30911,30714,28578,25788,30235,31834,27173,31369,30492,32291,28070,31673,35973,31101,28842,32323,27134,37890,45829,37487,23967,15011,19475,31539,41247,35954,44933,29756,29156,25797,44655,25663,37917,25675,28614,29565,53637,36237,33026,40551,22860,20568,31145,20283,27049,32483,25549,22018,34550,34074,30802,29391,29446,31764,27677,39152,38404,24146,29772,27815,33815,26011,34920,35418,34409,25947,34772,33333,47176,39103,23700,14517,28814,46892,42434,23995,28074,41037,45565,24568,26555,31343,44222,24042,39664,54365,33990,43016,21592,17672,33805,31084,31945
25811,32664,29802,37129,22435,25618,33366,30867,30636,28522,25668,30193,31937,27163,31438,30401,32279,28013,31510,35894,31175,28790,32218,27015,37795,45718,37424,24046,15043,19627,31441,40924,35907,44839,29721,28941,25737,44676,25666,37989,25628,28531,29603,53800,36293,33045,40408,22781,20567,31108,20244,27223,32397,25466,22008,34547,34061,30767,29351,29407,31671,27595,39124,38518,24163,29800,27743,33748,25932,34835,35409,34347,25854,34700,33208,46930,39004,23869,14513,28708,46863,42379,24111,28043,40937,45602,24483,26531,31297,44264,24038,39815,54385,34093,43107,21583,17689,33872,31034,31871
25714,32666,29715,36957,22419,25574,33280,31030,30699,28463,25699,30275,32099,27113,31271,30325,32393,28196,31373,35970,31098,28830,32250,27055,37781,45782,37427,24094,15202,19722,31479,40945,35956,44576,29775,28911,25786,44748,25778,37920,25617,28478,29358,53798,36488,32989,40417,22863,20515,31112,20201,27190,32310,25431,21989,34438,34223,30980,29583,29481,31585,27715,39255,38695,24157,29711,27656,33864,25735,34915,35514,34406,25918,34807,33185,46868,39006,23847,14735,28808,46845,42465,24117,27855,41130,45420,24537,26527,31233,44302,24163,39650,54213,34050,42832,21602,17687,33731,31033,31880
25711,32441,29654,37141,22539,25693,33346,31064,30755,28566,25767,30368,31982,27180,31344,30528,32485,28165,31640,36111,31193,28764,32293,27178,37859,45589,37518,23976,15061,19562,31550,41059,36024,44708,29758,29140,25839,44652,25757,37976,25752,28672,29621,53609,36308,33028,40534,22952,20594,31217,20212,27015,32407,25529,22050,34525,34150,30897,29567,29509,31589,27778,39214,38455,24040,29783,27780,33883,25930,35022,35523,34346,25966,34904,33277,46947,39080,23718,14539,28868,46834,42391,23942,28027,40993,45323,24595,26541,31348,44205,24137,39648,54261,33966,42612,21640,17709,33770,31065,31837
25745,32586,29686,37030,22404,25575,33309,31244,30827,28469,25735,30221,31984,27171,31340,30460,32456,28212,31522,36119,31190,28722,32226,27147,37937,45714,37431,24011,15115,19708,31602,40971,36026,44477,29929,29073,25822,44801,25743,37946,25723,28646,29443,53616,36490,32992,40529,22830,20506,31136,20169,27143,32367,25412,21968,34468,34368,31070,29644,29577,31570,27647,39149,38353,24079,29797,27709,33803,25804,35058,35427,34333,25980,34953,33311,46894,39012,23812,14668,28854,46762,42402,24091,27965,41151,45466,24583,26607,31344,44402,24069,39746,54283,34080,42934,21593,17620,33756,31092,31842
25605,32312,29552,37068,22541,25680,33388,31042,30739,28482,25737,30196,32062,27121,31355,30482,32433,28166,31487,35992,31249,28805,32253,27138,37789,45868,37480,23955,14996,19486,31624,41110,36121,44604,29913,29117,25842,44910,25825,37968,25715,28636,29654,53626,36385,32965,40629,22910,20570,31170,20191,26973,32429,25450,22060,34465,34180,30847,29432,29487,31659,27698,39220,38602,24064,29859,27774,33906,25866,34986,35422,34375,25964,34814,33290,47080,39075,23721,14515,28835,47033,42618,24058,28117,41128,45541,24639,26650,31380,44477,24152,39746,54344,34133,43051,21693,17624,33872,31131,31949
25602,32387,29602,37070,22499,25623,33351,31044,30731,28373,25659,30097,31885,27122,31259,30473,32306,28136,31604,35987,31119,28745,32208,27101,37752,45873,37395,24013,15062,19591,31499,41102,35982,44745,29937,29119,25791,44831,25739,38024,25696,28577,29667,53575,36485,32904,40688,22868,20581,31070,20203,27046,32407,25419,22007,34470,33993,30867,29406,29425,31684,27655,39237,38503,24143,29869,27813,33868,25872,34957,35338,34364,25887,34755,33184,47250,38966,23782,14591,28818,47255,42526,24213,28070,41046,45743,24607,26621,31374,44343,24094,39837,54317,34199,43278,21617,17675,33972,31183,31968
25666,32336,29632,37087,22513,25576,33398,31086,30765,28435,25746,30230,31783,27127,31281,30563,32372,28151,31744,36087,31202,28673,32275,27198,37910,45746,37506,24014,14953,19499,31568,41051,35908,44703,29877,29254,25788,44721,25673,37966,25597,28600,29595,53609,36144,32979,40482,22861,20538,31017,20219,27085,32395,25462,21982,34518,34063,30930,29497,29495,31691,27699,39248,38396,24153,29806,27829,33843,25991,35063,35489,34340,25968,34918,33232,47207,39083,23769,14596,28927,46903,42376,24162,28009,40857,45605,24606,26572,31271,44230,24032,39777,54322,34110,42928,21560,17658,33808,31154,31883
25757,32712,29751,36996,22444,25573,33284,31173,30811,28535,25748,30309,31834,27213,31306,30432,32437,28234,31566,35995,31230,28847,32334,27177,37793,45810,37447,24094,15131,19646,31541,41064,35966,44381,29820,29020,25646,44612,25564,37804,25609,28523,29232,53433,36234,32928,40472,22802,20538,30985,20221,27316,32321,25499,21959,34463,34146,31040,29594,29566,31723,27750,39251,38317,24198,29587,27687,33778,25809,35024,35629,34463,25985,34977,33190,47020,39037,23806,14787,28898,46755,42475,24094,27817,40957,45539,24505,26463,31029,44302,23923,39642,54126,34035,42941,21489,17670,33746,31040,31775
