23098,7962,16421,1614,16229,7929,266,1,1,49,4,0,2,15476,325,71,0,2,1,1,1,604,3,3,2,0,0,14,1544,1911,20,3,6,1,31,6,45,2,15,5,990,100,23,2,5,19,6,61,2990,17,7,2,0,243,15,13,0,0,0,0,0,0,0,0,5,0,6,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,2,2,0,0,28,13,0,0,5,0,0,0,0,38,0,1,1,0
7962,31403,12963,14399,941,3756,1275,5,5,157,6,0,2,2124,3170,81,0,1,2,1,1,415,5,1,2,0,1,2,265,298,7,3,2,0,65,3,67,4,44,0,492,103,21,2,3,7,2,173,212,8,27,14,6,45,105,44,0,0,0,0,4,0,0,0,19,3,16,0,2,1,0,5,1,0,1,0,0,0,5,0,0,0,11,1,0,0,56,13,1,0,6,0,0,0,0,216,3,1,3,0
16421,12963,48131,15179,7318,8117,10337,4,4,127,10,0,2,710,200,88,1,2,3,1,3,616,2,3,2,0,0,12,489,608,23,9,2,0,63,3,95,3,60,1,921,128,20,6,2,10,3,258,167,20,172,417,8,2907,155,44,0,0,1,1,4,0,0,0,27,3,25,0,4,0,1,1,0,0,0,0,2,0,12,4,0,0,12,2,0,0,79,17,1,0,6,0,0,0,0,247,5,0,4,0
1614,14399,15179,61384,671,5224,16765,100,39,1832,170,6,15,2619,14225,9427,0,67,44,242,11,1137,53,34,70,82,16,14,401,421,498,150,26,33,535,10,394,406,200,3,1269,494,2625,185,157,11,69,1564,180,86,70,27,11,147,321,136,1,1,5,9,7,0,2,1,56,4,89,1,24,2,1,10,16,12,1,1,7,1,18,13,1,3,26,3,5,0,303,72,2,8,42,1,7,0,0,662,12,5,13,4
16229,941,7318,671,21622,26467,276,3,0,43,3,1,0,4623,61,80,0,3,1,1,1,183,1,14,2,1,2,11,997,970,10,11,1,1,54,1,55,3,87,4,363,35,18,6,5,5,3,370,3284,6,6,2,1,349,23,6,0,0,0,1,0,0,0,0,7,0,9,0,6,0,0,1,0,1,1,0,0,0,2,0,0,0,2,1,0,1,35,8,0,0,6,0,0,0,0,57,1,0,2,0
7929,3756,8117,5224,26467,34374,13123,3,10,209,38,1,4,1110,246,676,0,0,2,4,0,227,2,78,15,3,14,21,403,361,32,3,1,7,354,7,264,8,358,24,279,36,25,41,4,6,7,6258,3191,4,44,18,9,406,144,69,0,0,2,1,6,0,0,0,15,2,32,0,19,1,0,7,5,0,1,2,2,0,6,5,0,0,12,1,0,0,144,40,0,1,14,0,2,0,0,301,4,4,4,2
266,1275,10337,16765,276,13123,15245,3,16,216,70,0,2,316,74,3704,0,0,3,3,3,106,0,107,17,4,13,5,77,92,30,3,0,1,2332,29,326,2,1824,8,111,20,45,32,1,2,6,3022,83,1,20,14,9,63,105,207,0,1,0,1,7,0,1,0,16,4,62,1,30,2,3,8,2,0,2,0,3,0,5,8,1,0,9,4,0,0,204,50,2,0,25,0,1,0,0,209,2,5,8,2
1,5,4,100,3,3,3,47894,5487,34,4872,469,8690,73,205,1052,2244,6295,1054,7439,317,2278,286,111,153,81,13,1,14,44,763,173,518,25,3,34,808,1178,9,7,24,20,627,103,1637,20,128,0,2,29,0,0,1,0,0,3,52,90,46,265,23,22,16,40,1,1,14,43,55,107,75,13,94,66,4,0,14,0,0,14,1,19,0,1,10,1,845,10,2,9,2,1,16,0,0,0,0,0,10,6
1,5,4,39,0,10,16,5487,33825,38,813,556,1429,7,5,1665,154,61,11220,4856,45,760,193,8031,7242,42,1798,26,4,2,18,52,293,23,51,1241,13850,125,27,108,5,7,44,734,43,9,95,11,1,1,0,0,3,1,0,2,167,262,51,557,10,41,51,112,0,0,30,75,302,377,85,25,82,190,6,7,61,0,0,12,2,45,0,1,10,3,2110,3,4,19,0,3,30,1,0,1,0,0,2,2
49,157,127,1832,43,209,216,34,38,30339,5345,1212,253,206,465,2030,115,78,116,38,1547,5508,1040,66,21,36,16,9,398,140,256,601,1039,43,303,156,242,68,271,8,8830,7395,2230,124,78,239,1604,305,23,4972,4,1,2,0,3,2,0,2,8,17,13,0,1,0,1,0,49,2,46,3,10,5,21,3,3,1,5,0,0,15,2,4,5,2,2,2,274,22,1,3,14,4,6,0,2,5,0,0,9,1
4,6,10,170,3,38,70,4872,813,5345,4916,15057,1240,16,23,3848,1591,578,1641,1011,2672,3734,3134,61,114,18,28,9,9,11,457,121,590,50,135,138,276,151,309,12,90,53,490,165,38,304,790,153,5,29,0,0,3,0,0,1,2,10,15,32,5,12,4,1,4,0,17,16,40,3,16,0,45,5,4,2,6,0,0,14,0,2,1,1,1,1,334,9,4,2,3,3,7,0,3,2,0,0,2,5
0,0,0,6,1,1,0,469,556,1212,15057,18167,6604,10,1,115,6693,598,104,835,5141,1085,6166,50,633,9,87,1,5,28,190,42,4785,7,6,26,169,134,5,1,30,165,622,110,84,47,1513,1,0,88,0,0,0,0,0,0,2,10,7,29,6,5,3,6,0,0,4,16,11,26,12,6,23,19,0,0,9,0,0,3,1,5,1,0,1,1,210,3,0,6,1,1,8,0,0,0,0,0,0,1
2,2,2,15,0,4,2,8690,1429,253,1240,6604,27363,99,103,219,6360,3706,132,1419,890,462,418,63,306,55,19,1,17,144,306,304,5599,21,4,15,445,173,4,4,41,174,1410,73,3214,15,286,1,0,395,0,0,0,0,0,0,30,24,1,56,3,1,12,24,1,0,8,7,4,106,4,2,10,82,0,2,10,0,0,2,3,16,1,0,5,1,205,0,0,7,0,0,11,0,0,1,0,0,0,0
15476,2124,710,2619,4623,1110,316,73,7,206,16,10,99,54625,7405,574,3,42,6,21,11,346,40,14,11,97,3,15,3308,19729,84,337,119,24,301,4,177,127,154,4,1035,339,1047,38,394,21,146,338,15423,3309,25,8,8,26,86,41,0,0,0,5,5,2,1,1,12,7,74,0,10,4,2,5,2,7,0,1,7,0,16,11,0,3,14,1,6,1,142,61,2,6,28,0,7,0,0,193,3,2,4,1
325,3170,200,14225,61,246,74,205,5,465,23,1,103,7405,21820,947,0,146,17,85,14,476,18,2,17,48,5,8,346,2764,82,162,46,18,42,2,19,188,10,2,960,773,10255,38,258,10,52,36,32,7921,2,0,0,2,8,3,0,0,1,1,2,1,1,0,2,0,9,2,3,2,0,0,3,14,0,0,5,0,1,2,0,2,1,0,5,0,29,5,2,10,4,1,7,0,0,13,0,0,0,0
